FID,数量,X,Y
245,0,117.178744483000003,34.173260330600002
246,0,117.177943436999996,34.174155044899997
247,0,117.179699959999994,34.172509095700001
248,0,117.178634130000006,34.172931337700000
249,0,117.176897490000002,34.168499384599997
250,0,117.176915440000002,34.168136346099999
251,0,117.184788932999993,34.185591569099998
252,0,117.185733627999994,34.185636161799998
253,0,117.185656234000007,34.184791875999998
254,0,117.185194731999999,34.183443672400003
255,0,117.184386511000000,34.183532347899998
256,0,117.184458921000001,34.183834368600003
257,0,117.181636409000006,34.184227685600000
258,0,117.181673861999997,34.185337244400003
259,0,117.183431382999999,34.185504214900000
260,0,117.136530074999996,34.197032683099998
261,0,117.138208708999997,34.196633265800003
262,0,117.138195964999994,34.197619173699998
263,0,117.136939784999996,34.198916555099999
264,0,117.138278991999996,34.198656653900002
265,0,117.134969306000002,34.194397010400003
266,0,117.136155923999993,34.194491108800001
267,0,117.135380216000001,34.195264781299997
268,0,117.135101156999994,34.193077039499997
269,0,117.135874893999997,34.193470542599997
270,0,117.181346650999998,34.194964886999998
271,0,117.105381128999994,34.239843743400002
272,0,117.106456480000006,34.242834399300001
273,0,117.107065280000000,34.243518423799998
274,0,117.107787697999996,34.244250845899998
275,0,117.148249913000001,34.188505315800001
276,0,117.132464725000006,34.196672420299997
277,0,117.133569257999994,34.196407061199999
278,0,117.133839924000000,34.195861239700001
279,0,117.133793311999995,34.194899877799998
280,0,117.133621606999995,34.194262413799997
281,0,117.131649710999994,34.195044151700003
282,0,117.132115325000001,34.194004274599997
283,0,117.130995182999996,34.194382877700001
284,0,117.130913516000007,34.195308679100002
285,0,117.131673058000004,34.196140623900000
286,0,117.133227241000000,34.193721919900000
287,0,117.178309362999997,34.206676922699998
288,0,117.160466478999993,34.191217186499998
289,0,117.163226266999999,34.191577412900003
290,0,117.164406049999997,34.191604460400001
291,0,117.163759729000006,34.191354875899997
292,0,117.162707990000001,34.190740885600000
293,0,117.163627523000002,34.189780800999998
294,0,117.164024108000007,34.190279795499997
295,0,117.161059469999998,34.190010870700000
296,0,117.073259945000004,34.229125315899999
297,0,117.074298433999999,34.229231549100000
298,0,117.074204879999996,34.229958619999998
299,0,117.074067576999994,34.230573134600000
300,0,117.074007019999996,34.230942879700002
301,0,117.073558309000006,34.230113094399996
302,0,117.073153086000005,34.229750783500002
303,0,117.153371645999997,34.182792500799998
304,4,117.165023003000002,34.190846526700000
